,Frequency (kHz),Pulse duration (ns),Photoluminescence
392,2860000,11860,45814.5
393,2860000,11890,45744.90625
394,2860000,11920,45795.09375
395,2860000,11950,45816.59375
396,2860000,11980,45858.796875
397,2860000,12010,45830.0
398,2860000,12040,45854.296875
399,2860000,12070,45754.203125
400,2860000,12100,45850.609375
401,2860000,12130,45826.609375
402,2860000,12160,45834.0
403,2860000,12190,45823.203125
404,2860000,12220,45581.703125
405,2860000,12250,45845.0
406,2860000,12280,45833.796875
407,2860000,12310,45858.796875
408,2860000,12340,45815.40625
409,2860000,12370,45868.1875
410,2860000,12400,45871.109375
411,2860000,12430,45849.40625
412,2860000,12460,45586.203125
413,2860000,12490,45890.5
414,2860000,12520,45929.90625
415,2860000,12550,45911.796875
416,2860000,12580,45892.203125
417,2860000,12610,45830.109375
418,2860000,12640,45844.703125
419,2860000,12670,45803.296875
420,2860000,12700,45883.703125
421,2860000,12730,45779.0
422,2860000,12760,45635.609375
423,2860000,12790,45893.890625
424,2860000,12820,45917.59375
425,2860000,12850,45857.40625
426,2860000,12880,45891.296875
427,2860000,12910,45859.1875
428,2860000,12940,45827.890625
429,2860000,12970,45912.609375
430,2860000,13000,45892.5
431,2860000,13030,45897.09375
432,2860000,13060,45907.796875
433,2860000,13090,45586.703125
434,2860000,13120,45931.5
435,2860000,13150,45884.203125
436,2860000,13180,45956.5
437,2860000,13210,45930.3125
438,2860000,13240,45939.296875
439,2860000,13270,45901.109375
440,2860000,13300,45946.609375
441,2860000,13330,45906.5
442,2860000,13360,45979.0
443,2860000,13390,45631.5
444,2860000,13420,45939.390625
445,2860000,13450,45904.609375
446,2860000,13480,45933.8125
447,2860000,13510,45900.09375
448,2860000,13540,45959.40625
449,2860000,13570,45927.296875
450,2860000,13600,45870.390625
451,2860000,13630,45907.59375
452,2860000,13660,45859.890625
453,2860000,13690,45818.890625
454,2860000,13720,45890.109375
455,2860000,13750,45659.3125
456,2860000,13780,45925.59375
457,2860000,13810,45937.59375
458,2860000,13840,45875.109375
459,2860000,13870,45898.40625
460,2860000,13900,45952.203125
461,2860000,13930,45906.09375
462,2860000,13960,45920.296875
463,2860000,13990,45925.6875
464,2860000,14020,45720.8125
465,2860000,14050,45974.296875
466,2860000,14080,45975.40625
467,2860000,14110,45988.59375
468,2860000,14140,45917.1875
469,2860000,14170,45986.90625
470,2860000,14200,45947.796875
471,2860000,14230,46022.59375
472,2860000,14260,45988.5
473,2860000,14290,45973.703125
474,2860000,14320,45610.296875
475,2860000,14350,45988.296875
476,2860000,14380,45942.390625
477,2860000,14410,45952.390625
478,2860000,14440,45969.703125
479,2860000,14470,45992.703125
480,2860000,14500,45933.40625
481,2860000,14530,46013.0
482,2860000,14560,45953.796875
483,2860000,14590,45959.8125
484,2860000,14620,45998.703125
485,2860000,14650,45960.59375
486,2860000,14680,45970.109375
487,2860000,14710,45938.59375
488,2860000,14740,45763.390625
489,2860000,14770,46034.1875
490,2860000,14800,46030.890625
491,2860000,14830,46001.296875
492,2860000,14860,45976.90625
493,2860000,14890,46077.109375
494,2860000,14920,45994.90625
495,2860000,14950,46001.6875
496,2860000,14980,46006.296875
497,2860000,15010,45701.796875
498,2860000,15040,45945.796875
499,2860000,15070,46041.796875
500,2860000,15100,46002.5
501,2860000,15130,45975.296875
502,2860000,15160,45987.703125
503,2860000,15190,46044.0
504,2860000,15220,46040.109375
505,2860000,15250,45989.0
506,2860000,15280,45989.3125
507,2860000,15310,45770.796875
508,2860000,15340,46040.609375
509,2860000,15370,45997.90625
510,2860000,15400,45945.890625
511,2860000,15430,46024.796875
512,2860000,15460,46014.296875
513,2860000,15490,46010.09375
514,2860000,15520,45973.5
515,2860000,15550,46020.5
516,2860000,15580,45728.703125
517,2860000,15610,46029.40625
518,2860000,15640,46025.5
519,2860000,15670,45964.90625
520,2860000,15700,46001.609375
521,2860000,15730,46032.796875
522,2860000,15760,46000.0
523,2860000,15790,46008.40625
524,2860000,15820,45955.796875
525,2860000,15850,45997.8125
526,2860000,15880,46019.203125
527,2860000,15910,46042.1875
528,2860000,15940,46024.296875
529,2860000,15970,45794.90625
530,2860000,16000,45971.59375
531,2860000,16030,46027.40625
532,2860000,16060,46057.796875
533,2860000,16090,46069.09375
534,2860000,16120,46028.40625
535,2860000,16150,46019.90625
536,2860000,16180,46075.203125
537,2860000,16210,45795.296875
538,2860000,16240,46076.09375
539,2860000,16270,46051.40625
540,2860000,16300,46065.0
541,2860000,16330,46055.703125
542,2860000,16360,46119.0
543,2860000,16390,46084.90625
544,2860000,16420,46029.890625
545,2860000,16450,46071.5
546,2860000,16480,46168.5
547,2860000,16510,46058.796875
548,2860000,16540,46157.0
549,2860000,16570,45827.296875
550,2860000,16600,46076.796875
551,2860000,16630,46052.59375
552,2860000,16660,46080.609375
553,2860000,16690,46111.703125
554,2860000,16720,46090.796875
555,2860000,16750,46088.5
556,2860000,16780,46072.59375
557,2860000,16810,46139.09375
558,2860000,16840,45813.296875
559,2860000,16870,46034.0
560,2860000,16900,46078.90625
561,2860000,16930,46086.5
