,Frequency (kHz),Pulse duration (ns),Photoluminescence
0,2860000,100,9366.296875
1,2860000,130,60837.890625
2,2860000,160,59996.40625
3,2860000,190,54878.796875
4,2860000,220,44593.5
5,2860000,250,47348.796875
6,2860000,280,49140.1875
7,2860000,310,51773.1875
8,2860000,340,49802.890625
9,2860000,370,48416.0
10,2860000,400,50959.703125
11,2860000,430,51361.59375
12,2860000,460,49827.796875
13,2860000,490,46794.203125
14,2860000,520,46049.890625
15,2860000,550,49880.0
16,2860000,580,52560.5
17,2860000,610,52044.09375
18,2860000,640,49025.0
19,2860000,670,43642.109375
20,2860000,700,43371.890625
21,2860000,730,49092.796875
22,2860000,760,51920.703125
23,2860000,790,52147.0
24,2860000,820,49763.296875
25,2860000,850,46862.390625
26,2860000,880,46483.0
27,2860000,910,47811.5
28,2860000,940,48964.796875
29,2860000,970,49417.203125
30,2860000,1000,49001.5
31,2860000,1030,48895.390625
32,2860000,1060,49142.796875
33,2860000,1090,49449.390625
34,2860000,1120,48487.703125
35,2860000,1150,47108.796875
36,2860000,1180,47422.890625
37,2860000,1210,49543.6875
38,2860000,1240,50671.0
39,2860000,1270,50111.8125
40,2860000,1300,48095.0
41,2860000,1330,45824.796875
42,2860000,1360,46797.40625
43,2860000,1390,49233.40625
44,2860000,1420,50496.109375
45,2860000,1450,50214.390625
46,2860000,1480,48772.5
47,2860000,1510,47249.796875
48,2860000,1540,47616.0
49,2860000,1570,48658.90625
50,2860000,1600,49135.203125
51,2860000,1630,48840.0
52,2860000,1660,48466.109375
53,2860000,1690,48326.109375
54,2860000,1720,49171.203125
55,2860000,1750,49081.0
56,2860000,1780,48424.796875
57,2860000,1810,47836.5
58,2860000,1840,48082.703125
59,2860000,1870,49184.296875
60,2860000,1900,49667.90625
61,2860000,1930,49043.90625
62,2860000,1960,47667.09375
63,2860000,1990,47577.09375
64,2860000,2020,48325.703125
65,2860000,2050,49405.203125
66,2860000,2080,49710.90625
67,2860000,2110,48974.3125
68,2860000,2140,48049.09375
69,2860000,2170,47808.203125
70,2860000,2200,48428.609375
71,2860000,2230,49229.890625
72,2860000,2260,49201.90625
73,2860000,2290,48655.3125
74,2860000,2320,48028.203125
75,2860000,2350,48771.59375
76,2860000,2380,48924.6875
77,2860000,2410,48822.90625
78,2860000,2440,48496.0
79,2860000,2470,48457.390625
80,2860000,2500,48791.0
81,2860000,2530,49223.609375
82,2860000,2560,49210.09375
83,2860000,2590,48542.90625
84,2860000,2620,47755.296875
85,2860000,2650,48522.6875
86,2860000,2680,49064.09375
87,2860000,2710,49384.3125
88,2860000,2740,49054.796875
89,2860000,2770,48376.90625
90,2860000,2800,48235.5
91,2860000,2830,48704.8125
92,2860000,2860,49187.703125
93,2860000,2890,48854.296875
94,2860000,2920,48956.796875
95,2860000,2950,48513.203125
96,2860000,2980,48568.703125
97,2860000,3010,48888.5
98,2860000,3040,48912.5
99,2860000,3070,48865.5
100,2860000,3100,48846.59375
101,2860000,3130,48945.09375
102,2860000,3160,48981.90625
103,2860000,3190,48918.0
104,2860000,3220,48690.09375
105,2860000,3250,48012.796875
106,2860000,3280,48654.90625
107,2860000,3310,49105.1875
108,2860000,3340,49377.796875
109,2860000,3370,49173.90625
110,2860000,3400,48662.6875
111,2860000,3430,48303.609375
112,2860000,3460,48509.40625
113,2860000,3490,49027.703125
114,2860000,3520,48803.203125
115,2860000,3550,49142.0
116,2860000,3580,48886.796875
117,2860000,3610,48721.390625
118,2860000,3640,48694.90625
119,2860000,3670,48844.59375
120,2860000,3700,48858.796875
121,2860000,3730,48893.203125
122,2860000,3760,48955.90625
123,2860000,3790,49107.59375
124,2860000,3820,49064.109375
125,2860000,3850,48776.8125
126,2860000,3880,48216.703125
127,2860000,3910,48644.796875
128,2860000,3940,48959.703125
129,2860000,3970,49213.0
130,2860000,4000,49228.296875
131,2860000,4030,48855.890625
132,2860000,4060,48676.09375
133,2860000,4090,48600.390625
134,2860000,4120,48843.609375
135,2860000,4150,49096.703125
136,2860000,4180,48739.0
137,2860000,4210,49036.203125
138,2860000,4240,48822.90625
139,2860000,4270,48794.609375
140,2860000,4300,48817.203125
141,2860000,4330,48846.796875
142,2860000,4360,48896.703125
143,2860000,4390,49019.890625
144,2860000,4420,49018.703125
145,2860000,4450,48589.296875
146,2860000,4480,48939.203125
147,2860000,4510,48681.40625
148,2860000,4540,48686.390625
149,2860000,4570,48885.609375
150,2860000,4600,49099.703125
151,2860000,4630,49201.0
152,2860000,4660,49049.703125
153,2860000,4690,48771.0
154,2860000,4720,48642.90625
155,2860000,4750,48796.796875
156,2860000,4780,48946.3125
157,2860000,4810,48606.40625
158,2860000,4840,49005.796875
159,2860000,4870,48987.09375
160,2860000,4900,48932.796875
161,2860000,4930,48912.109375
162,2860000,4960,48825.703125
163,2860000,4990,48885.0
164,2860000,5020,48935.09375
165,2860000,5050,49086.59375
166,2860000,5080,48637.5
167,2860000,5110,49047.609375
168,2860000,5140,48899.703125
169,2860000,5170,48735.796875
170,2860000,5200,48794.5
171,2860000,5230,49050.0
172,2860000,5260,49159.296875
173,2860000,5290,49161.0
174,2860000,5320,48989.0
175,2860000,5350,48825.296875
176,2860000,5380,48889.59375
177,2860000,5410,49006.40625
178,2860000,5440,48557.0
179,2860000,5470,49017.703125
180,2860000,5500,49077.203125
181,2860000,5530,48992.390625
182,2860000,5560,49040.5
183,2860000,5590,49003.40625
184,2860000,5620,48919.609375
185,2860000,5650,48926.90625
186,2860000,5680,49044.8125
187,2860000,5710,48694.40625
188,2860000,5740,49161.3125
189,2860000,5770,49022.59375
190,2860000,5800,48889.1875
191,2860000,5830,48876.8125
192,2860000,5860,48998.40625
193,2860000,5890,49099.59375
194,2860000,5920,49138.109375
195,2860000,5950,49040.40625
196,2860000,5980,48963.0
197,2860000,6010,48931.109375
198,2860000,6040,48963.703125
199,2860000,6070,48634.90625
200,2860000,6100,49042.796875
201,2860000,6130,49026.5
202,2860000,6160,49049.609375
203,2860000,6190,49037.09375
204,2860000,6220,49056.703125
205,2860000,6250,49007.59375
206,2860000,6280,48931.90625
207,2860000,6310,48884.890625
208,2860000,6340,49059.0
209,2860000,6370,48723.796875
210,2860000,6400,49099.390625
211,2860000,6430,49003.296875
212,2860000,6460,48937.296875
213,2860000,6490,49001.6875
214,2860000,6520,49101.609375
215,2860000,6550,49088.40625
216,2860000,6580,49080.0
217,2860000,6610,48949.59375
218,2860000,6640,49055.40625
219,2860000,6670,49059.5
220,2860000,6700,48629.390625
221,2860000,6730,49048.59375
222,2860000,6760,49066.1875
223,2860000,6790,49057.109375
224,2860000,6820,49075.296875
225,2860000,6850,49120.5
226,2860000,6880,49124.796875
227,2860000,6910,49015.59375
228,2860000,6940,48968.796875
229,2860000,6970,49048.3125
230,2860000,7000,48700.203125
231,2860000,7030,49189.390625
232,2860000,7060,49069.203125
233,2860000,7090,48984.5
234,2860000,7120,49000.296875
235,2860000,7150,49088.203125
236,2860000,7180,49124.0
237,2860000,7210,49134.90625
238,2860000,7240,49045.703125
239,2860000,7270,49010.0
240,2860000,7300,49064.890625
241,2860000,7330,48655.0
242,2860000,7360,49077.703125
243,2860000,7390,49043.703125
244,2860000,7420,49068.90625
245,2860000,7450,49112.40625
246,2860000,7480,49117.296875
247,2860000,7510,49114.09375
248,2860000,7540,49085.5
249,2860000,7570,49080.90625
250,2860000,7600,49020.796875
251,2860000,7630,48677.703125
252,2860000,7660,49086.5
253,2860000,7690,49108.0
254,2860000,7720,49078.390625
255,2860000,7750,48989.40625
256,2860000,7780,49106.296875
257,2860000,7810,49073.703125
258,2860000,7840,49111.0
259,2860000,7870,49116.296875
260,2860000,7900,48657.90625
261,2860000,7930,49030.0
262,2860000,7960,49128.09375
263,2860000,7990,49135.203125
