,Frequency (kHz),Pulse duration (ns),Photoluminescence
0,2860000,100,11339.0
1,2860000,130,77232.875
2,2860000,160,80770.5
3,2860000,190,73412.0
4,2860000,220,58977.625
5,2860000,250,65862.90625
6,2860000,280,73148.59375
7,2860000,310,72495.8125
8,2860000,340,64908.5
9,2860000,370,57719.6875
10,2860000,400,61670.1875
11,2860000,430,67995.59375
12,2860000,460,69786.40625
13,2860000,490,66741.59375
14,2860000,520,61816.375
15,2860000,550,61897.59375
16,2860000,580,64824.40625
17,2860000,610,65812.71875
18,2860000,640,65501.40625
19,2860000,670,64571.28125
20,2860000,700,65165.59375
21,2860000,730,67503.59375
22,2860000,760,68271.71875
23,2860000,790,65531.71875
24,2860000,820,61661.5
25,2860000,850,60243.5
26,2860000,880,62136.125
27,2860000,910,65370.78125
28,2860000,940,65768.125
29,2860000,970,64488.0
30,2860000,1000,62886.3125
31,2860000,1030,63734.90625
32,2860000,1060,66324.0
33,2860000,1090,68100.59375
34,2860000,1120,67362.0
35,2860000,1150,63918.6875
36,2860000,1180,61680.40625
37,2860000,1210,61403.59375
38,2860000,1240,63486.6875
39,2860000,1270,65447.875
40,2860000,1300,65478.28125
41,2860000,1330,64552.28125
42,2860000,1360,63918.0
43,2860000,1390,63834.21875
44,2860000,1420,64591.78125
45,2860000,1450,65460.625
46,2860000,1480,65639.5
47,2860000,1510,64927.40625
48,2860000,1540,64685.3125
49,2860000,1570,63827.8125
50,2860000,1600,63714.09375
51,2860000,1630,64105.0
52,2860000,1660,64711.09375
53,2860000,1690,64872.0
54,2860000,1720,64306.5
55,2860000,1750,63208.90625
56,2860000,1780,63425.6875
57,2860000,1810,64194.28125
58,2860000,1840,65636.375
59,2860000,1870,65924.1875
60,2860000,1900,65086.5
61,2860000,1930,63878.78125
62,2860000,1960,63474.40625
63,2860000,1990,64231.71875
64,2860000,2020,64751.90625
65,2860000,2050,64737.5
66,2860000,2080,63907.90625
67,2860000,2110,63989.3125
68,2860000,2140,64341.90625
69,2860000,2170,64859.40625
70,2860000,2200,64900.59375
71,2860000,2230,64400.5
72,2860000,2260,64197.125
73,2860000,2290,64444.28125
74,2860000,2320,64914.40625
75,2860000,2350,65112.875
76,2860000,2380,64766.09375
77,2860000,2410,64298.6875
78,2860000,2440,64355.375
79,2860000,2470,64338.71875
80,2860000,2500,64738.6875
81,2860000,2530,64053.5
82,2860000,2560,63436.8125
83,2860000,2590,63659.90625
84,2860000,2620,64705.0
85,2860000,2650,65720.8125
86,2860000,2680,65692.40625
87,2860000,2710,64349.90625
88,2860000,2740,63991.875
89,2860000,2770,64062.40625
90,2860000,2800,64566.0
91,2860000,2830,64819.09375
92,2860000,2860,64355.5
93,2860000,2890,63555.09375
94,2860000,2920,63560.0
95,2860000,2950,64562.0
96,2860000,2980,65546.0
97,2860000,3010,65596.6875
98,2860000,3040,64962.6875
99,2860000,3070,63978.09375
100,2860000,3100,63885.90625
101,2860000,3130,64412.1875
102,2860000,3160,64452.125
103,2860000,3190,64729.0
104,2860000,3220,64349.40625
105,2860000,3250,64346.40625
106,2860000,3280,64651.3125
107,2860000,3310,65011.3125
108,2860000,3340,64586.09375
109,2860000,3370,64499.5
110,2860000,3400,64125.6875
111,2860000,3430,64159.8125
112,2860000,3460,64518.71875
113,2860000,3490,64736.5
114,2860000,3520,64805.0
115,2860000,3550,64703.59375
116,2860000,3580,64689.0
117,2860000,3610,64748.5
118,2860000,3640,64843.40625
119,2860000,3670,64521.40625
120,2860000,3700,63820.09375
121,2860000,3730,64206.59375
122,2860000,3760,64549.59375
123,2860000,3790,64888.40625
124,2860000,3820,64955.90625
125,2860000,3850,64724.59375
126,2860000,3880,64467.71875
127,2860000,3910,64629.1875
128,2860000,3940,64835.3125
129,2860000,3970,64719.40625
130,2860000,4000,64281.625
131,2860000,4030,64316.0
132,2860000,4060,64295.5
133,2860000,4090,64702.3125
134,2860000,4120,64943.8125
135,2860000,4150,65072.59375
136,2860000,4180,64847.0
137,2860000,4210,64541.09375
138,2860000,4240,64415.5
139,2860000,4270,64119.5
140,2860000,4300,64715.125
141,2860000,4330,64787.59375
142,2860000,4360,64812.5
143,2860000,4390,64764.8125
144,2860000,4420,64631.28125
145,2860000,4450,64659.59375
146,2860000,4480,64743.40625
147,2860000,4510,64817.40625
148,2860000,4540,64728.0
149,2860000,4570,64659.1875
150,2860000,4600,64565.90625
151,2860000,4630,64661.8125
152,2860000,4660,64346.09375
153,2860000,4690,64912.1875
154,2860000,4720,64950.6875
155,2860000,4750,64758.09375
156,2860000,4780,64663.3125
157,2860000,4810,64470.5
158,2860000,4840,64612.0
159,2860000,4870,64753.125
160,2860000,4900,64478.625
161,2860000,4930,64967.71875
162,2860000,4960,64819.09375
163,2860000,4990,64808.375
