,Frequency (kHz),Pulse duration (ns),Photoluminescence
0,2860000,100,10515.390625
1,2860000,130,60235.40625
2,2860000,160,61489.90625
3,2860000,190,56261.59375
4,2860000,220,45848.296875
5,2860000,250,50092.90625
6,2860000,280,52817.5
7,2860000,310,52670.09375
8,2860000,340,48799.5
9,2860000,370,47144.0
10,2860000,400,51145.0
11,2860000,430,53608.59375
12,2860000,460,52403.296875
13,2860000,490,48970.5
14,2860000,520,46412.59375
15,2860000,550,49505.0
16,2860000,580,52803.703125
17,2860000,610,52456.1875
18,2860000,640,50546.6875
19,2860000,670,47075.203125
20,2860000,700,47802.5
21,2860000,730,50968.796875
22,2860000,760,51893.296875
23,2860000,790,50125.0
24,2860000,820,47505.40625
25,2860000,850,46923.0
26,2860000,880,49378.203125
27,2860000,910,52862.5
28,2860000,940,52907.40625
29,2860000,970,49928.59375
30,2860000,1000,47585.90625
31,2860000,1030,46841.8125
32,2860000,1060,48652.203125
33,2860000,1090,50355.09375
34,2860000,1120,50776.3125
35,2860000,1150,50204.890625
36,2860000,1180,49926.609375
37,2860000,1210,50225.796875
38,2860000,1240,50058.796875
39,2860000,1270,49553.703125
40,2860000,1300,48663.203125
41,2860000,1330,48908.609375
42,2860000,1360,49986.609375
43,2860000,1390,51331.5
44,2860000,1420,50903.109375
45,2860000,1450,49101.609375
46,2860000,1480,48138.609375
47,2860000,1510,48728.0
48,2860000,1540,50303.09375
49,2860000,1570,51093.609375
50,2860000,1600,50259.40625
51,2860000,1630,49395.390625
52,2860000,1660,48979.890625
53,2860000,1690,49443.296875
54,2860000,1720,50132.3125
55,2860000,1750,50290.703125
56,2860000,1780,49732.5
57,2860000,1810,49362.09375
58,2860000,1840,49456.796875
59,2860000,1870,49906.0
60,2860000,1900,49765.90625
61,2860000,1930,50048.5
62,2860000,1960,49782.59375
63,2860000,1990,49688.203125
64,2860000,2020,49772.09375
65,2860000,2050,49827.90625
66,2860000,2080,49692.5
67,2860000,2110,49656.609375
68,2860000,2140,49695.390625
69,2860000,2170,49661.6875
70,2860000,2200,50034.109375
71,2860000,2230,49762.09375
72,2860000,2260,49486.703125
73,2860000,2290,49467.09375
74,2860000,2320,49830.0
75,2860000,2350,50194.5
76,2860000,2380,50210.0
77,2860000,2410,49876.40625
78,2860000,2440,49510.0
79,2860000,2470,49390.0
80,2860000,2500,49623.5
81,2860000,2530,49662.390625
82,2860000,2560,50179.5
83,2860000,2590,50180.890625
84,2860000,2620,50011.0
85,2860000,2650,49676.890625
86,2860000,2680,49492.0
87,2860000,2710,49586.203125
88,2860000,2740,49737.296875
89,2860000,2770,50052.796875
90,2860000,2800,49726.40625
91,2860000,2830,50088.203125
92,2860000,2860,49919.59375
93,2860000,2890,49851.90625
94,2860000,2920,49790.0
95,2860000,2950,49781.8125
96,2860000,2980,49720.203125
97,2860000,3010,49706.296875
98,2860000,3040,49806.40625
99,2860000,3070,50056.90625
100,2860000,3100,50191.890625
101,2860000,3130,50140.0
102,2860000,3160,49620.296875
103,2860000,3190,49624.0
104,2860000,3220,49607.796875
105,2860000,3250,49633.203125
106,2860000,3280,49712.0
107,2860000,3310,49966.40625
108,2860000,3340,50118.40625
109,2860000,3370,50166.5
110,2860000,3400,50112.5
111,2860000,3430,49465.09375
112,2860000,3460,49575.0
113,2860000,3490,49469.296875
114,2860000,3520,49714.703125
115,2860000,3550,50080.0
116,2860000,3580,50323.296875
117,2860000,3610,50081.5
118,2860000,3640,49829.40625
119,2860000,3670,49677.5
120,2860000,3700,49695.703125
121,2860000,3730,49534.59375
122,2860000,3760,50034.0
123,2860000,3790,50026.90625
124,2860000,3820,50009.203125
125,2860000,3850,49981.5
126,2860000,3880,49978.609375
127,2860000,3910,49924.0
128,2860000,3940,49868.296875
129,2860000,3970,49669.796875
130,2860000,4000,49750.5
131,2860000,4030,50026.703125
132,2860000,4060,50109.796875
133,2860000,4090,49671.09375
134,2860000,4120,50018.703125
135,2860000,4150,49964.0
136,2860000,4180,50036.09375
137,2860000,4210,49930.609375
138,2860000,4240,49801.59375
139,2860000,4270,49709.609375
140,2860000,4300,49740.6875
141,2860000,4330,50097.09375
142,2860000,4360,49849.703125
143,2860000,4390,50215.796875
144,2860000,4420,49907.59375
145,2860000,4450,49653.890625
146,2860000,4480,49667.703125
147,2860000,4510,49872.203125
148,2860000,4540,50050.296875
149,2860000,4570,50120.09375
150,2860000,4600,50078.109375
151,2860000,4630,49939.40625
152,2860000,4660,49914.296875
153,2860000,4690,49896.59375
154,2860000,4720,49431.40625
155,2860000,4750,49886.6875
156,2860000,4780,49964.703125
157,2860000,4810,50126.796875
158,2860000,4840,50141.703125
159,2860000,4870,50039.109375
160,2860000,4900,49859.40625
161,2860000,4930,49773.59375
162,2860000,4960,49883.40625
163,2860000,4990,49708.109375
164,2860000,5020,50092.40625
165,2860000,5050,49989.09375
166,2860000,5080,49892.0
167,2860000,5110,49984.296875
168,2860000,5140,50065.40625
169,2860000,5170,50140.5
170,2860000,5200,49975.59375
171,2860000,5230,49957.703125
172,2860000,5260,49847.59375
173,2860000,5290,50008.09375
174,2860000,5320,50088.203125
175,2860000,5350,49733.796875
176,2860000,5380,50029.703125
177,2860000,5410,49977.0
178,2860000,5440,50011.09375
179,2860000,5470,50049.59375
180,2860000,5500,50022.0
181,2860000,5530,49868.90625
