,Frequency (kHz),Pulse duration (ns),Photoluminescence
0,2860000,100,9029.8125
1,2860000,130,64924.09375
2,2860000,160,68451.3125
3,2860000,190,59719.015625
4,2860000,220,45486.78125
5,2860000,250,54973.09375
6,2860000,280,62539.3125
7,2860000,310,62027.484375
8,2860000,340,54029.3125
9,2860000,370,45632.5
10,2860000,400,47934.90625
11,2860000,430,56601.3125
12,2860000,460,59249.90625
13,2860000,490,55507.296875
14,2860000,520,50713.296875
15,2860000,550,47053.984375
16,2860000,580,49568.609375
17,2860000,610,53840.703125
18,2860000,640,56348.203125
19,2860000,670,55008.390625
20,2860000,700,53260.09375
21,2860000,730,51791.1875
22,2860000,760,52642.59375
23,2860000,790,54446.0
24,2860000,820,54646.796875
25,2860000,850,53419.0
26,2860000,880,51914.984375
27,2860000,910,50014.296875
28,2860000,940,50373.6875
29,2860000,970,51816.90625
30,2860000,1000,53289.6875
31,2860000,1030,54258.40625
32,2860000,1060,53373.09375
33,2860000,1090,51969.09375
34,2860000,1120,52189.09375
35,2860000,1150,53334.890625
36,2860000,1180,54596.5
37,2860000,1210,54323.6875
38,2860000,1240,52760.515625
39,2860000,1270,50561.984375
40,2860000,1300,50529.0
41,2860000,1330,52174.71875
42,2860000,1360,53298.78125
43,2860000,1390,53409.296875
44,2860000,1420,52018.90625
45,2860000,1450,51210.40625
46,2860000,1480,51860.890625
47,2860000,1510,53647.59375
48,2860000,1540,54235.5
49,2860000,1570,53396.796875
50,2860000,1600,52224.0
51,2860000,1630,51843.5
52,2860000,1660,52676.109375
53,2860000,1690,53365.296875
54,2860000,1720,52729.28125
55,2860000,1750,51572.609375
56,2860000,1780,51109.5
57,2860000,1810,51890.28125
58,2860000,1840,52855.796875
59,2860000,1870,53208.109375
60,2860000,1900,52819.390625
61,2860000,1930,52275.296875
62,2860000,1960,52559.09375
63,2860000,1990,53064.515625
64,2860000,2020,53389.59375
65,2860000,2050,52583.890625
66,2860000,2080,51904.296875
67,2860000,2110,51889.703125
68,2860000,2140,52777.09375
69,2860000,2170,53269.703125
70,2860000,2200,52888.09375
71,2860000,2230,52079.5
72,2860000,2260,51923.5
73,2860000,2290,52542.28125
74,2860000,2320,53141.40625
75,2860000,2350,52787.09375
76,2860000,2380,52455.609375
77,2860000,2410,52163.1875
78,2860000,2440,52527.78125
79,2860000,2470,53505.78125
80,2860000,2500,53767.1875
81,2860000,2530,53099.40625
82,2860000,2560,52344.90625
83,2860000,2590,51745.390625
84,2860000,2620,52160.484375
85,2860000,2650,52368.203125
86,2860000,2680,52636.703125
87,2860000,2710,52306.71875
88,2860000,2740,52262.59375
89,2860000,2770,52835.71875
90,2860000,2800,53385.390625
91,2860000,2830,53671.609375
92,2860000,2860,53299.5
93,2860000,2890,52694.1875
94,2860000,2920,52067.40625
95,2860000,2950,52310.109375
96,2860000,2980,52474.8125
97,2860000,3010,52595.6875
98,2860000,3040,52683.515625
99,2860000,3070,52648.0
100,2860000,3100,52781.40625
101,2860000,3130,52933.40625
102,2860000,3160,53133.21875
103,2860000,3190,53159.28125
104,2860000,3220,53080.90625
105,2860000,3250,52761.09375
106,2860000,3280,52283.40625
107,2860000,3310,52672.78125
108,2860000,3340,52943.5
109,2860000,3370,53204.8125
110,2860000,3400,53166.71875
111,2860000,3430,52793.390625
112,2860000,3460,52565.40625
113,2860000,3490,52700.71875
114,2860000,3520,52847.984375
115,2860000,3550,52727.90625
116,2860000,3580,52865.8125
117,2860000,3610,52587.40625
118,2860000,3640,52711.40625
119,2860000,3670,53113.703125
120,2860000,3700,53474.796875
121,2860000,3730,53302.296875
122,2860000,3760,52952.296875
123,2860000,3790,52482.6875
124,2860000,3820,52563.3125
125,2860000,3850,52886.609375
126,2860000,3880,53070.90625
127,2860000,3910,52576.90625
128,2860000,3940,52672.5
129,2860000,3970,52701.390625
130,2860000,4000,53017.90625
131,2860000,4030,53389.796875
132,2860000,4060,53349.703125
133,2860000,4090,52944.40625
134,2860000,4120,52655.484375
135,2860000,4150,52761.40625
136,2860000,4180,52737.90625
137,2860000,4210,53165.3125
138,2860000,4240,53087.296875
139,2860000,4270,52848.1875
140,2860000,4300,52808.109375
141,2860000,4330,52878.40625
142,2860000,4360,53108.203125
143,2860000,4390,53050.484375
144,2860000,4420,52934.90625
145,2860000,4450,52830.796875
146,2860000,4480,52921.6875
147,2860000,4510,53123.796875
148,2860000,4540,52968.09375
149,2860000,4570,53247.09375
150,2860000,4600,53111.015625
151,2860000,4630,52956.109375
152,2860000,4660,52878.09375
153,2860000,4690,52933.484375
154,2860000,4720,52905.703125
155,2860000,4750,52885.0
156,2860000,4780,52963.59375
157,2860000,4810,52934.0
158,2860000,4840,52690.09375
159,2860000,4870,53141.203125
160,2860000,4900,53176.5
161,2860000,4930,53215.0
162,2860000,4960,53126.6875
163,2860000,4990,52946.984375
164,2860000,5020,52871.609375
165,2860000,5050,52924.40625
166,2860000,5080,53043.390625
167,2860000,5110,52792.3125
168,2860000,5140,53123.1875
169,2860000,5170,53085.59375
170,2860000,5200,53100.5
171,2860000,5230,53090.703125
172,2860000,5260,53150.109375
173,2860000,5290,53109.5
174,2860000,5320,53030.09375
175,2860000,5350,53000.6875
176,2860000,5380,53039.78125
177,2860000,5410,53174.5
178,2860000,5440,53214.09375
179,2860000,5470,52877.015625
180,2860000,5500,53087.5
181,2860000,5530,53168.09375
182,2860000,5560,53096.40625
183,2860000,5590,52996.515625
184,2860000,5620,52998.796875
185,2860000,5650,53012.203125
186,2860000,5680,53143.09375
187,2860000,5710,53269.515625
188,2860000,5740,52872.984375
189,2860000,5770,53174.5
190,2860000,5800,53101.90625
191,2860000,5830,53133.109375
192,2860000,5860,53191.40625
193,2860000,5890,53165.71875
194,2860000,5920,53013.609375
195,2860000,5950,52941.890625
196,2860000,5980,53038.703125
197,2860000,6010,53186.203125
198,2860000,6040,53339.09375
199,2860000,6070,53282.703125
200,2860000,6100,52780.890625
201,2860000,6130,53020.015625
202,2860000,6160,53075.8125
203,2860000,6190,53235.09375
204,2860000,6220,53238.890625
205,2860000,6250,53116.59375
206,2860000,6280,52916.6875
207,2860000,6310,53109.90625
208,2860000,6340,53179.59375
209,2860000,6370,53056.6875
210,2860000,6400,53349.0
211,2860000,6430,53168.296875
212,2860000,6460,52971.0
213,2860000,6490,53037.203125
214,2860000,6520,53155.5
215,2860000,6550,53283.71875
216,2860000,6580,53273.5
217,2860000,6610,53179.984375
218,2860000,6640,53195.796875
219,2860000,6670,53131.296875
220,2860000,6700,53223.40625
221,2860000,6730,52847.5
222,2860000,6760,53167.5
223,2860000,6790,53106.0
224,2860000,6820,53064.40625
225,2860000,6850,53139.59375
226,2860000,6880,53219.1875
227,2860000,6910,53322.3125
228,2860000,6940,53340.515625
229,2860000,6970,53227.703125
230,2860000,7000,53218.296875
231,2860000,7030,52871.984375
232,2860000,7060,53284.703125
233,2860000,7090,53294.5
234,2860000,7120,53213.890625
235,2860000,7150,53153.0
236,2860000,7180,53114.1875
237,2860000,7210,53233.21875
238,2860000,7240,53281.203125
239,2860000,7270,53407.78125
240,2860000,7300,53019.984375
241,2860000,7330,53236.6875
242,2860000,7360,53155.296875
243,2860000,7390,53175.40625
244,2860000,7420,53281.90625
245,2860000,7450,53387.28125
246,2860000,7480,53310.203125
247,2860000,7510,53167.1875
248,2860000,7540,53192.21875
249,2860000,7570,53218.203125
250,2860000,7600,53370.90625
251,2860000,7630,53315.609375
252,2860000,7660,52902.09375
253,2860000,7690,53099.015625
254,2860000,7720,53172.796875
255,2860000,7750,53335.609375
256,2860000,7780,53337.0
257,2860000,7810,53357.0
258,2860000,7840,53300.8125
259,2860000,7870,53257.5
260,2860000,7900,53246.78125
261,2860000,7930,52978.296875
262,2860000,7960,53300.890625
263,2860000,7990,53246.71875
264,2860000,8020,53219.90625
265,2860000,8050,53285.90625
266,2860000,8080,53303.203125
267,2860000,8110,53360.1875
268,2860000,8140,53346.90625
269,2860000,8170,53336.5
270,2860000,8200,53280.296875
271,2860000,8230,53292.0
272,2860000,8260,53348.8125
273,2860000,8290,52967.796875
274,2860000,8320,53320.90625
275,2860000,8350,53279.390625
276,2860000,8380,53282.515625
277,2860000,8410,53301.484375
278,2860000,8440,53375.390625
279,2860000,8470,53372.40625
280,2860000,8500,53338.09375
281,2860000,8530,53371.28125
282,2860000,8560,53015.6875
283,2860000,8590,53294.5
284,2860000,8620,53280.0
285,2860000,8650,53355.3125
286,2860000,8680,53359.609375
287,2860000,8710,53395.21875
288,2860000,8740,53412.015625
289,2860000,8770,53363.59375
290,2860000,8800,53385.28125
291,2860000,8830,53403.296875
292,2860000,8860,53373.8125
293,2860000,8890,53263.59375
294,2860000,8920,53029.3125
295,2860000,8950,53357.21875
296,2860000,8980,53360.28125
297,2860000,9010,53400.1875
298,2860000,9040,53325.6875
299,2860000,9070,53391.0
300,2860000,9100,53352.6875
301,2860000,9130,53367.90625
302,2860000,9160,53378.109375
