,Frequency (kHz),Pulse duration (ns),Photoluminescence
0,2860000,100,8020.203125
1,2860000,130,60638.609375
2,2860000,160,64320.109375
3,2860000,190,57980.890625
4,2860000,220,45349.59375
5,2860000,250,49310.703125
6,2860000,280,54329.40625
7,2860000,310,54928.703125
8,2860000,340,49989.0
9,2860000,370,45679.796875
10,2860000,400,49369.296875
11,2860000,430,53260.296875
12,2860000,460,53378.5
13,2860000,490,50597.59375
14,2860000,520,47409.703125
15,2860000,550,48847.390625
16,2860000,580,51776.0
17,2860000,610,51904.40625
18,2860000,640,50168.890625
19,2860000,670,48240.59375
20,2860000,700,49184.6875
21,2860000,730,51641.59375
22,2860000,760,52602.0
23,2860000,790,49709.5
24,2860000,820,45829.5
25,2860000,850,44849.703125
26,2860000,880,48173.1875
27,2860000,910,53148.203125
28,2860000,940,54031.09375
29,2860000,970,51565.6875
30,2860000,1000,48168.390625
31,2860000,1030,46860.90625
32,2860000,1060,48446.5
33,2860000,1090,50710.796875
34,2860000,1120,50931.609375
35,2860000,1150,49504.3125
36,2860000,1180,48401.0
37,2860000,1210,48611.109375
38,2860000,1240,49750.296875
39,2860000,1270,50800.59375
40,2860000,1300,50587.703125
41,2860000,1330,49949.390625
42,2860000,1360,49704.09375
43,2860000,1390,49330.203125
44,2860000,1420,49464.703125
45,2860000,1450,49024.703125
46,2860000,1480,48971.296875
47,2860000,1510,49525.203125
48,2860000,1540,50129.90625
49,2860000,1570,50279.296875
50,2860000,1600,49804.90625
51,2860000,1630,48955.203125
52,2860000,1660,49031.203125
53,2860000,1690,49366.40625
54,2860000,1720,50432.296875
55,2860000,1750,50550.90625
56,2860000,1780,49622.703125
57,2860000,1810,48628.90625
58,2860000,1840,48405.203125
59,2860000,1870,49163.203125
60,2860000,1900,50001.5
61,2860000,1930,50480.59375
62,2860000,1960,50166.0
63,2860000,1990,49105.703125
64,2860000,2020,48992.09375
65,2860000,2050,49216.0
66,2860000,2080,49614.296875
67,2860000,2110,50012.390625
68,2860000,2140,50040.59375
69,2860000,2170,49588.703125
70,2860000,2200,49192.703125
71,2860000,2230,49226.90625
72,2860000,2260,49318.296875
73,2860000,2290,49887.609375
74,2860000,2320,49882.09375
75,2860000,2350,49460.796875
76,2860000,2380,49234.09375
77,2860000,2410,49498.796875
78,2860000,2440,49879.703125
79,2860000,2470,50149.90625
80,2860000,2500,49881.09375
81,2860000,2530,49497.390625
82,2860000,2560,49265.203125
83,2860000,2590,49213.59375
84,2860000,2620,49334.90625
85,2860000,2650,49298.5
86,2860000,2680,49660.90625
87,2860000,2710,49840.296875
88,2860000,2740,50025.59375
89,2860000,2770,50011.890625
90,2860000,2800,49662.5
91,2860000,2830,49112.59375
92,2860000,2860,48980.3125
93,2860000,2890,49395.609375
94,2860000,2920,49878.1875
95,2860000,2950,49794.5
96,2860000,2980,49866.59375
97,2860000,3010,49519.0
98,2860000,3040,49521.5
99,2860000,3070,49840.90625
100,2860000,3100,49873.0
101,2860000,3130,49598.09375
102,2860000,3160,49198.90625
103,2860000,3190,48880.09375
104,2860000,3220,49777.296875
105,2860000,3250,50264.796875
106,2860000,3280,50326.796875
107,2860000,3310,49769.296875
108,2860000,3340,49244.109375
109,2860000,3370,49192.609375
110,2860000,3400,49439.796875
111,2860000,3430,49830.40625
112,2860000,3460,49935.796875
113,2860000,3490,49810.703125
114,2860000,3520,49773.0
115,2860000,3550,49826.703125
116,2860000,3580,49857.90625
117,2860000,3610,49626.390625
118,2860000,3640,49231.390625
119,2860000,3670,49537.296875
120,2860000,3700,49727.203125
121,2860000,3730,49957.40625
122,2860000,3760,49922.59375
123,2860000,3790,49685.40625
124,2860000,3820,49349.890625
125,2860000,3850,49773.90625
126,2860000,3880,49924.0
127,2860000,3910,49800.203125
128,2860000,3940,49484.203125
129,2860000,3970,49349.890625
130,2860000,4000,49577.296875
131,2860000,4030,50082.390625
132,2860000,4060,50286.296875
133,2860000,4090,50019.796875
134,2860000,4120,49275.5
135,2860000,4150,49313.0
136,2860000,4180,50014.6875
137,2860000,4210,49791.390625
138,2860000,4240,49996.0
139,2860000,4270,49975.0
140,2860000,4300,49609.796875
141,2860000,4330,49823.296875
142,2860000,4360,49834.390625
143,2860000,4390,49782.5
144,2860000,4420,49700.890625
145,2860000,4450,49664.40625
146,2860000,4480,49805.40625
147,2860000,4510,49903.609375
148,2860000,4540,49871.390625
149,2860000,4570,49800.0
150,2860000,4600,49439.390625
151,2860000,4630,49869.90625
152,2860000,4660,50003.90625
153,2860000,4690,49945.703125
154,2860000,4720,49748.6875
155,2860000,4750,49560.703125
156,2860000,4780,49651.5
157,2860000,4810,49948.203125
158,2860000,4840,50076.5
159,2860000,4870,50036.890625
160,2860000,4900,49825.0
161,2860000,4930,49547.203125
162,2860000,4960,49570.09375
163,2860000,4990,49838.796875
164,2860000,5020,49746.5
165,2860000,5050,50049.0
166,2860000,5080,50046.796875
167,2860000,5110,49838.703125
168,2860000,5140,49822.203125
169,2860000,5170,49791.59375
170,2860000,5200,49780.703125
171,2860000,5230,49812.703125
172,2860000,5260,49875.609375
173,2860000,5290,49691.5
174,2860000,5320,49955.09375
175,2860000,5350,49883.796875
176,2860000,5380,49863.703125
177,2860000,5410,49873.59375
178,2860000,5440,49872.5
179,2860000,5470,49957.203125
180,2860000,5500,49890.296875
181,2860000,5530,49773.0
182,2860000,5560,49780.40625
183,2860000,5590,49597.5
184,2860000,5620,50012.1875
185,2860000,5650,50110.0
186,2860000,5680,49993.109375
187,2860000,5710,49784.5
188,2860000,5740,49653.09375
189,2860000,5770,49777.609375
190,2860000,5800,49945.09375
191,2860000,5830,50063.09375
192,2860000,5860,49765.09375
193,2860000,5890,50026.0
194,2860000,5920,49841.296875
195,2860000,5950,49785.609375
196,2860000,5980,49867.890625
197,2860000,6010,49874.3125
198,2860000,6040,49932.109375
199,2860000,6070,50037.796875
200,2860000,6100,50022.0
201,2860000,6130,49893.09375
202,2860000,6160,49924.0
203,2860000,6190,49901.09375
204,2860000,6220,49941.703125
205,2860000,6250,49643.3125
206,2860000,6280,49957.203125
207,2860000,6310,49941.0
208,2860000,6340,49935.796875
209,2860000,6370,50024.59375
210,2860000,6400,49989.703125
211,2860000,6430,50014.796875
212,2860000,6460,50025.5
213,2860000,6490,49839.5
214,2860000,6520,49917.8125
215,2860000,6550,49607.203125
216,2860000,6580,49871.0
217,2860000,6610,50023.0
218,2860000,6640,50060.5
219,2860000,6670,50117.703125
220,2860000,6700,50030.5
221,2860000,6730,49899.6875
222,2860000,6760,49815.5
223,2860000,6790,49956.90625
224,2860000,6820,50057.5
225,2860000,6850,49779.5
226,2860000,6880,50104.90625
227,2860000,6910,49977.8125
228,2860000,6940,49871.0
229,2860000,6970,49976.390625
230,2860000,7000,50049.109375
231,2860000,7030,49962.703125
232,2860000,7060,49978.0
233,2860000,7090,50000.5
234,2860000,7120,49986.09375
235,2860000,7150,49783.296875
236,2860000,7180,50150.5
237,2860000,7210,50053.890625
238,2860000,7240,49956.703125
239,2860000,7270,49971.109375
240,2860000,7300,50014.0
241,2860000,7330,49966.0
242,2860000,7360,50028.5
243,2860000,7390,50019.90625
244,2860000,7420,49796.90625
245,2860000,7450,50074.5
246,2860000,7480,50151.09375
247,2860000,7510,50056.109375
248,2860000,7540,49924.296875
249,2860000,7570,49921.5
250,2860000,7600,49988.3125
251,2860000,7630,50111.796875
252,2860000,7660,50193.90625
253,2860000,7690,50096.796875
254,2860000,7720,50017.203125
255,2860000,7750,49967.5
256,2860000,7780,49703.40625
257,2860000,7810,50063.5
258,2860000,7840,50051.796875
259,2860000,7870,50023.703125
260,2860000,7900,49966.40625
261,2860000,7930,50060.203125
262,2860000,7960,50093.390625
263,2860000,7990,50102.890625
264,2860000,8020,50036.703125
265,2860000,8050,49747.890625
266,2860000,8080,50023.390625
267,2860000,8110,50020.0
268,2860000,8140,50106.296875
269,2860000,8170,50052.203125
270,2860000,8200,50081.296875
271,2860000,8230,50103.0
272,2860000,8260,50081.796875
273,2860000,8290,50117.40625
274,2860000,8320,50077.09375
275,2860000,8350,50055.296875
276,2860000,8380,50034.796875
277,2860000,8410,50078.296875
278,2860000,8440,50134.5
279,2860000,8470,49757.59375
280,2860000,8500,50115.796875
281,2860000,8530,50035.203125
282,2860000,8560,50031.90625
283,2860000,8590,50096.890625
284,2860000,8620,50115.296875
285,2860000,8650,50042.90625
286,2860000,8680,49797.5
287,2860000,8710,50112.59375
288,2860000,8740,50140.3125
289,2860000,8770,50158.796875
290,2860000,8800,50073.390625
291,2860000,8830,50139.5
292,2860000,8860,50077.8125
293,2860000,8890,50119.890625
294,2860000,8920,50144.703125
295,2860000,8950,50137.109375
296,2860000,8980,50145.796875
297,2860000,9010,50134.109375
298,2860000,9040,49837.09375
299,2860000,9070,50086.40625
300,2860000,9100,50160.296875
301,2860000,9130,50131.40625
302,2860000,9160,50155.6875
303,2860000,9190,50067.296875
304,2860000,9220,50150.609375
305,2860000,9250,50127.8125
306,2860000,9280,50155.59375
307,2860000,9310,49830.59375
308,2860000,9340,50144.5
309,2860000,9370,50099.3125
310,2860000,9400,50125.90625
311,2860000,9430,50127.109375
312,2860000,9460,50173.296875
313,2860000,9490,50140.6875
314,2860000,9520,50153.0
315,2860000,9550,50134.40625
316,2860000,9580,50164.0
317,2860000,9610,49798.09375
318,2860000,9640,50088.59375
319,2860000,9670,50154.0
320,2860000,9700,50122.1875
321,2860000,9730,50174.203125
322,2860000,9760,50163.90625
323,2860000,9790,50183.59375
324,2860000,9820,50159.90625
325,2860000,9850,50141.796875
326,2860000,9880,50123.5
327,2860000,9910,50184.203125
328,2860000,9940,50207.0
329,2860000,9970,50187.203125
330,2860000,10000,50202.796875
331,2860000,10030,49925.1875
332,2860000,10060,50194.0
333,2860000,10090,50216.296875
334,2860000,10120,50194.59375
335,2860000,10150,50139.796875
336,2860000,10180,50190.890625
337,2860000,10210,50235.40625
338,2860000,10240,50135.203125
339,2860000,10270,50165.8125
340,2860000,10300,49878.890625
341,2860000,10330,50213.0
342,2860000,10360,50204.0
343,2860000,10390,50159.40625
344,2860000,10420,50181.0
345,2860000,10450,50223.0
346,2860000,10480,50183.5
347,2860000,10510,50220.796875
348,2860000,10540,50239.296875
349,2860000,10570,50223.296875
350,2860000,10600,49954.203125
351,2860000,10630,50240.703125
352,2860000,10660,50278.703125
353,2860000,10690,50242.203125
354,2860000,10720,50207.59375
355,2860000,10750,50170.59375
356,2860000,10780,50295.5
357,2860000,10810,50216.796875
358,2860000,10840,50227.0
359,2860000,10870,49908.796875
360,2860000,10900,50242.296875
361,2860000,10930,50229.40625
362,2860000,10960,50243.109375
363,2860000,10990,50226.6875
364,2860000,11020,50238.796875
365,2860000,11050,50257.09375
366,2860000,11080,50295.5
367,2860000,11110,50223.296875
368,2860000,11140,50240.0
369,2860000,11170,49925.0
370,2860000,11200,50271.609375
371,2860000,11230,50252.796875
372,2860000,11260,50248.8125
373,2860000,11290,50219.203125
374,2860000,11320,50290.203125
375,2860000,11350,50237.609375
376,2860000,11380,50237.40625
377,2860000,11410,50226.5
378,2860000,11440,50206.5
379,2860000,11470,50197.890625
380,2860000,11500,50198.59375
381,2860000,11530,50257.0
382,2860000,11560,49969.59375
383,2860000,11590,50241.5
384,2860000,11620,50250.90625
385,2860000,11650,50250.90625
386,2860000,11680,50282.609375
387,2860000,11710,50248.890625
388,2860000,11740,50239.40625
389,2860000,11770,50229.609375
390,2860000,11800,49948.203125
391,2860000,11830,50250.390625
392,2860000,11860,50207.40625
393,2860000,11890,50247.203125
394,2860000,11920,50238.890625
395,2860000,11950,50273.5
396,2860000,11980,50301.203125
397,2860000,12010,50309.0
398,2860000,12040,50247.5
399,2860000,12070,50275.203125
400,2860000,12100,50269.59375
401,2860000,12130,50285.296875
402,2860000,12160,50002.90625
403,2860000,12190,50303.703125
404,2860000,12220,50303.5
405,2860000,12250,50272.703125
406,2860000,12280,50303.890625
407,2860000,12310,50304.09375
408,2860000,12340,50277.296875
409,2860000,12370,50293.59375
410,2860000,12400,50314.390625
411,2860000,12430,49978.203125
412,2860000,12460,50256.296875
413,2860000,12490,50288.09375
414,2860000,12520,50281.796875
415,2860000,12550,50230.09375
416,2860000,12580,50304.796875
417,2860000,12610,50337.296875
418,2860000,12640,50258.703125
419,2860000,12670,50304.0
420,2860000,12700,50318.09375
421,2860000,12730,50297.890625
422,2860000,12760,50337.90625
423,2860000,12790,50048.890625
424,2860000,12820,50309.59375
425,2860000,12850,50299.703125
426,2860000,12880,50327.703125
427,2860000,12910,50303.3125
428,2860000,12940,50328.5
429,2860000,12970,50332.796875
430,2860000,13000,50317.390625
431,2860000,13030,50359.5
432,2860000,13060,50054.390625
433,2860000,13090,50336.609375
434,2860000,13120,50327.0
435,2860000,13150,50332.90625
436,2860000,13180,50323.40625
437,2860000,13210,50330.296875
438,2860000,13240,50319.5
439,2860000,13270,50324.390625
440,2860000,13300,50323.109375
441,2860000,13330,50419.109375
442,2860000,13360,50307.296875
443,2860000,13390,50286.8125
444,2860000,13420,50291.703125
445,2860000,13450,50318.0
446,2860000,13480,50381.09375
447,2860000,13510,50379.6875
448,2860000,13540,50366.09375
449,2860000,13570,50327.109375
450,2860000,13600,50319.0
451,2860000,13630,50364.296875
452,2860000,13660,50302.90625
453,2860000,13690,50369.59375
454,2860000,13720,50372.609375
455,2860000,13750,50303.40625
456,2860000,13780,50375.5
457,2860000,13810,50316.5
458,2860000,13840,50351.609375
459,2860000,13870,50361.5
460,2860000,13900,50050.203125
461,2860000,13930,50397.0
462,2860000,13960,50331.59375
463,2860000,13990,50390.390625
464,2860000,14020,50405.796875
465,2860000,14050,50338.5
466,2860000,14080,50402.203125
467,2860000,14110,50413.3125
468,2860000,14140,50452.203125
469,2860000,14170,50383.09375
470,2860000,14200,50060.5
471,2860000,14230,50384.59375
472,2860000,14260,50393.0
473,2860000,14290,50383.296875
474,2860000,14320,50413.296875
475,2860000,14350,50448.90625
476,2860000,14380,50427.0
477,2860000,14410,50362.8125
478,2860000,14440,50422.703125
479,2860000,14470,50041.796875
480,2860000,14500,50405.890625
481,2860000,14530,50455.890625
482,2860000,14560,50421.09375
483,2860000,14590,50404.296875
484,2860000,14620,50399.109375
485,2860000,14650,50451.796875
486,2860000,14680,50388.40625
487,2860000,14710,50405.5
488,2860000,14740,50454.6875
489,2860000,14770,50450.40625
490,2860000,14800,50442.296875
491,2860000,14830,50451.109375
492,2860000,14860,50419.203125
493,2860000,14890,50125.40625
494,2860000,14920,50382.703125
495,2860000,14950,50409.59375
496,2860000,14980,50469.90625
497,2860000,15010,50437.296875
498,2860000,15040,50420.703125
499,2860000,15070,50419.90625
500,2860000,15100,50460.0
501,2860000,15130,50463.5
502,2860000,15160,50424.296875
503,2860000,15190,50131.796875
504,2860000,15220,50428.890625
505,2860000,15250,50350.5
506,2860000,15280,50418.796875
507,2860000,15310,50402.203125
508,2860000,15340,50436.0
509,2860000,15370,50378.203125
510,2860000,15400,50410.609375
511,2860000,15430,50449.296875
512,2860000,15460,50140.3125
513,2860000,15490,50435.0
514,2860000,15520,50419.5
515,2860000,15550,50432.296875
516,2860000,15580,50422.09375
517,2860000,15610,50469.90625
518,2860000,15640,50468.3125
519,2860000,15670,50411.0
520,2860000,15700,50412.5
521,2860000,15730,50399.0
522,2860000,15760,50117.703125
523,2860000,15790,50451.5
524,2860000,15820,50434.703125
525,2860000,15850,50440.0
526,2860000,15880,50465.0
527,2860000,15910,50412.703125
528,2860000,15940,50444.203125
529,2860000,15970,50440.5
530,2860000,16000,50420.703125
531,2860000,16030,50491.40625
532,2860000,16060,50430.59375
533,2860000,16090,50390.40625
534,2860000,16120,50468.296875
535,2860000,16150,50460.6875
536,2860000,16180,50429.0
537,2860000,16210,50507.796875
538,2860000,16240,50482.8125
539,2860000,16270,50466.703125
540,2860000,16300,50387.703125
541,2860000,16330,50432.203125
542,2860000,16360,50432.109375
543,2860000,16390,50473.390625
544,2860000,16420,50489.203125
545,2860000,16450,50435.609375
546,2860000,16480,50481.203125
547,2860000,16510,50195.390625
548,2860000,16540,50485.203125
549,2860000,16570,50486.0
550,2860000,16600,50518.796875
551,2860000,16630,50431.796875
552,2860000,16660,50461.0
553,2860000,16690,50503.890625
554,2860000,16720,50512.5
555,2860000,16750,50494.796875
556,2860000,16780,50473.5
557,2860000,16810,50440.5
558,2860000,16840,50464.390625
559,2860000,16870,50526.609375
560,2860000,16900,50445.0
561,2860000,16930,50455.796875
562,2860000,16960,50446.203125
563,2860000,16990,50481.09375
564,2860000,17020,50471.5
565,2860000,17050,50450.703125
566,2860000,17080,50527.90625
567,2860000,17110,50476.59375
568,2860000,17140,50456.203125
569,2860000,17170,50533.609375
570,2860000,17200,50452.8125
571,2860000,17230,50559.203125
572,2860000,17260,50501.0
573,2860000,17290,50482.59375
574,2860000,17320,50529.703125
575,2860000,17350,50502.796875
576,2860000,17380,50207.890625
577,2860000,17410,50517.390625
578,2860000,17440,50508.390625
579,2860000,17470,50521.203125
580,2860000,17500,50492.59375
581,2860000,17530,50460.296875
582,2860000,17560,50428.796875
583,2860000,17590,50511.09375
584,2860000,17620,50217.1875
585,2860000,17650,50487.703125
586,2860000,17680,50507.1875
587,2860000,17710,51007.8125
588,2860000,17740,50538.3125
589,2860000,17770,50509.109375
590,2860000,17800,50466.09375
591,2860000,17830,50550.5
592,2860000,17860,50499.5
593,2860000,17890,50223.609375
594,2860000,17920,50544.703125
595,2860000,17950,50493.203125
596,2860000,17980,50503.703125
597,2860000,18010,50469.90625
598,2860000,18040,50505.796875
599,2860000,18070,50537.8125
600,2860000,18100,50245.59375
601,2860000,18130,50526.5
602,2860000,18160,50516.6875
603,2860000,18190,50581.90625
604,2860000,18220,50510.09375
605,2860000,18250,50572.59375
606,2860000,18280,50537.8125
607,2860000,18310,50535.390625
608,2860000,18340,50569.3125
609,2860000,18370,50534.0
610,2860000,18400,50558.0
611,2860000,18430,50540.609375
612,2860000,18460,50236.09375
613,2860000,18490,50482.5
614,2860000,18520,50558.296875
615,2860000,18550,50582.5
616,2860000,18580,50546.90625
617,2860000,18610,50499.5
618,2860000,18640,50525.890625
619,2860000,18670,50541.203125
620,2860000,18700,50603.296875
621,2860000,18730,50542.109375
622,2860000,18760,50203.1875
623,2860000,18790,50515.296875
624,2860000,18820,50568.90625
625,2860000,18850,50557.0
626,2860000,18880,50528.90625
627,2860000,18910,50556.8125
628,2860000,18940,50560.390625
629,2860000,18970,50576.40625
630,2860000,19000,50601.796875
631,2860000,19030,50305.6875
632,2860000,19060,50566.6875
633,2860000,19090,50622.203125
634,2860000,19120,50647.109375
635,2860000,19150,50587.609375
636,2860000,19180,50568.296875
637,2860000,19210,50583.109375
638,2860000,19240,50550.703125
639,2860000,19270,50600.296875
640,2860000,19300,50529.890625
641,2860000,19330,50587.09375
642,2860000,19360,50587.0
643,2860000,19390,50583.8125
644,2860000,19420,50641.296875
645,2860000,19450,50303.703125
646,2860000,19480,50590.109375
647,2860000,19510,50542.703125
648,2860000,19540,50583.390625
649,2860000,19570,50574.09375
650,2860000,19600,50584.3125
651,2860000,19630,50607.703125
652,2860000,19660,50621.5
653,2860000,19690,50542.3125
654,2860000,19720,50263.5
655,2860000,19750,50606.09375
656,2860000,19780,50567.8125
657,2860000,19810,50559.296875
658,2860000,19840,50600.90625
659,2860000,19870,50599.59375
660,2860000,19900,50597.0
661,2860000,19930,50551.90625
662,2860000,19960,50601.0
663,2860000,19990,50600.203125
664,2860000,20020,50320.796875
665,2860000,20050,50579.0
666,2860000,20080,50631.5
667,2860000,20110,50517.09375
668,2860000,20140,50639.40625
669,2860000,20170,50609.90625
670,2860000,20200,50607.390625
671,2860000,20230,50579.59375
672,2860000,20260,50638.703125
673,2860000,20290,50283.109375
674,2860000,20320,50589.609375
675,2860000,20350,50611.8125
676,2860000,20380,50565.109375
677,2860000,20410,50581.0
678,2860000,20440,50629.890625
679,2860000,20470,50611.40625
680,2860000,20500,50559.296875
681,2860000,20530,50601.5
682,2860000,20560,50604.609375
683,2860000,20590,50315.0
684,2860000,20620,50646.890625
685,2860000,20650,50591.796875
686,2860000,20680,50591.6875
687,2860000,20710,50660.1875
688,2860000,20740,50655.1875
689,2860000,20770,50668.5
690,2860000,20800,50633.90625
691,2860000,20830,50620.796875
692,2860000,20860,50634.5
693,2860000,20890,50638.59375
694,2860000,20920,50657.40625
